book_reference,author_names,avg_rating,num_ratings,year_published ,book_title,book_isbn,book_review_count,kindle_price,author_link,book_description,genre_20th-century,genre_21st-century,genre_abuse,genre_academic,genre_activism,genre_adoption,genre_adult,genre_adult-fiction,genre_adventure,genre_africa,genre_african-american,genre_alcohol,genre_amazon,genre_american,genre_ancient,genre_ancient-history,genre_animals,genre_anthologies,genre_anthropology,genre_anti-racist,genre_art,genre_art-design,genre_atheism,genre_audiobook,genre_australia,genre_autobiography,genre_basketball,genre_biblical,genre_biography,genre_biography-memoir,genre_biology,genre_book-club,genre_books-about-books,genre_brain,genre_british-literature,genre_buddhism,genre_buisness,genre_business,genre_canada,genre_catholic,genre_chess,genre_chick-lit,genre_childrens,genre_china,genre_christian,genre_christian-fiction,genre_christian-living,genre_christian-non-fiction,genre_christianity,genre_church,genre_classics,genre_collections,genre_college,genre_comedy,genre_comics,genre_communication,genre_computer-science,genre_contemporary,genre_cookbooks,genre_cooking,genre_counselling,genre_crafts,genre_crime,genre_cultural,genre_death,genre_denmark,genre_design,genre_diets,genre_divorce,genre_drama,genre_drawing,genre_eastern-philosophy,genre_ecology,genre_economics,genre_education,genre_emotion,genre_entrepreneurship,genre_environment,genre_esoterica,genre_essays,genre_evolution,genre_fables,genre_faith,genre_family,genre_fantasy,genre_fashion,genre_fat,genre_fat-acceptance,genre_female-authors,genre_feminism,genre_fiction,genre_finance,genre_fitness,genre_food,genre_food-writing,genre_foodie,genre_france,genre_games,genre_gender,genre_gender-studies,genre_german-literature,genre_goddess,genre_google,genre_graphic-novels,genre_graphic-novels-comics,genre_green,genre_health,genre_hinduism,genre_historical,genre_historical-fiction,genre_historical-romance,genre_history,genre_holocaust,genre_home-economics,genre_horror,genre_how-to,genre_human-development,genre_human-resources,genre_humanities,genre_humor,genre_india,genre_indian-literature,genre_indonesian-literature,genre_inspirational,genre_internet,genre_islam,genre_italian-literature,genre_italy,genre_japan,genre_japanese-literature,genre_jewish,genre_journal,genre_journaling,genre_judaism,genre_kids,genre_language,genre_law,genre_lds,genre_lds-non-fiction,genre_leadership,genre_lgbt,genre_linguistics,genre_literary-criticism,genre_literature,genre_love,genre_magic,genre_management,genre_manga,genre_marriage,genre_martial-arts,genre_mathematics,genre_medical,genre_medicine,genre_memoir,genre_mental-health,genre_mental-illness,genre_metaphysics,genre_middle-grade,genre_military-fiction,genre_money,genre_money-management,genre_music,genre_mystery,genre_mythology,genre_nature,genre_neuroscience,genre_new-adult,genre_new-age,genre_non-fiction,genre_novels,genre_nutrition,genre_outdoors,genre_own,genre_paganism,genre_parenting,genre_personal-development,genre_personal-finance,genre_philosophy,genre_photography,genre_physics,genre_picture-books,genre_poetry,genre_political-science,genre_politics,genre_polyamory,genre_pop-culture,genre_popular-science,genre_prayer,genre_productivity,genre_programming,genre_psychiatry,genre_psychoanalysis,genre_psychology,genre_queer,genre_race,genre_read-for-school,genre_reference,genre_relationships,genre_religion,genre_research,genre_roman,genre_romance,genre_scandinavian-literature,genre_school,genre_science,genre_science-nature,genre_self-help,genre_sewing,genre_sexuality,genre_short-stories,genre_social,genre_social-justice,genre_social-media,genre_social-science,genre_social-work,genre_society,genre_sociology,genre_software,genre_space,genre_spirituality,genre_sports,genre_students,genre_sustainability,genre_sweden,genre_swedish-literature,genre_taoism,genre_teaching,genre_technical,genre_technology,genre_teen,genre_textbooks,genre_theology,genre_travel,genre_true-crime,genre_unfinished,genre_urban-planning,genre_vegan,genre_war,genre_womens,genre_womens-studies,genre_world-war-ii,genre_writing,genre_young-adult,genre_zen
/book/show/774565.The_Dark_Side_of_the_Light_Chasers,Debbie Ford,4.09,6215,1998.0,The Dark Side of the Light Chasers,9781573227353,392,,https://www.goodreads.com/author/show/7851.Debbie_Ford,"We know the shadow by many names: alter ego, lower self, the dark twin, repressed self, id. Carl Jung once said that the shadow ""is the person you would rather not be."" But even if you choose to hide your dark side, it will still cast a shadow, according to author Debbie Ford. Rather than reject the seemingly undesirable parts of ourselves, Ford offers advice on how to confront our shadows. Only by owning every aspect of yourself can you achieve harmony and ""let your own light shine,"" she explains. ""The purpose of doing shadow work, is to become whole. To end our suffering. To stop hiding ourselves from ourselves. Once we do this we can stop hiding ourselves from the rest of the world."" As threatening as shadow work may seem, it is often very effective in creating transformation. Ford's step-by-step guidebook is modeled on a highly successful course she developed about embracing the shadow. Ultimately, she helps readers illuminate the gifts and strengths that lie within the shadows. Although this works sound vague, clouded in dark metaphors, Ford manages to make it clear and specific. She has the writing gifts of a successful seminar leader--inspirational, trustworthy, and able to convey murky material with grace and ease. --Gail Hudson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,71,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
/book/show/415595.The_Renaissance_Soul,Margaret Lobenstine,3.92,2100,2006.0,The Renaissance Soul,9780767920889,185,9.21,https://www.goodreads.com/author/show/234790.Margaret_Lobenstine,"How do I decide what to do with my life when there are so many things I want to do? It is conventional wisdom that there is one true path in life for each of us. But what about those with a wide array of interests, a dynamic curiosity about the world, and an ever-renewing wellspring of passions? Margaret Lobenstine calls these people “Renaissance Souls,” and in this groundbreaking book, she offers a life-planning strategy in tune with their dynamic, change-loving personalities. Renaissance Souls often get stuck, moving from entry-level job to entry-level job, degree to degree, or hobby to hobby, unwilling to settle on just one thing to do “for the rest of my life.” Or, after achieving success in one field, they yearn for new challenges and begin looking around for something different. Yet they are also afraid that if they pursue their changing interests, they will have to give up on financial security, becoming “a jack of all trades and master of none.”The Renaissance Soul, the first book devoted to this personality type, not only shows that it’s possible to design a successful, vibrant life built on multiple passions, but also gives readers the practical advice to do so. Lobenstine arms the reader with powerful life-design strategies, including how to:*Understand the exciting and powerful difference between choice and focus *Transform your day job so that it carries your dreams forward*Manage your time the Renaissance Soul way*Thrive on many interests without feeling scattered *Get paid for your passions*Learn a new field without going back to school*Get inspired by Renaissance Souls from ancient times to the present, from Leonardo da Vinci to Ben Franklin to Oprah WinfreyStocked with creative exercises, relevant resources, and interviews with successful Renaissance Souls, this profoundly inspiring guide will show readers the way to a richer, more fulfilling life—big enough to embrace all their dreams.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0
/book/show/34930835-the-wisdom-of-sundays,Oprah Winfrey,4.32,5603,2017.0,The Wisdom of Sundays,9781250138064,599,,https://www.goodreads.com/author/show/3518.Oprah_Winfrey,"Oprah Winfrey says Super Soul Sunday is the television show she was born to do. “I see it as an offering,” she explains. “If you want to be more fully present and live your life with a wide-open heart, this is the place to come to.”Now, for the first time, the aha moments of inspiration and soul-expanding insight that have enlightened millions on the three-time Emmy Award-winning Super Soul Sunday are collected in The Wisdom of Sundays, a beautiful, cherishable, deeply-affecting book.Organized into ten chapters―each one representing a powerful step in Oprah’s own spiritual journey and introduced with an intimate, personal essay by Oprah herself―the Wisdom of Sundays features selections from the most meaningful conversations between Oprah and some of today’s most-admired thought-leaders. Visionaries like Tony Robbins, Arianna Huffington, and Shonda Rhimes share their lessons in finding purpose through mindfulness and intention. World renowned authors and teachers like Eckhart Tolle, Thich Nhat Hahn, Marianne Williamson and Wayne Dyer, explain our complex relationship with the ego and the healing powers of love and connection; and award-winning and bestselling writers like Cheryl Strayed, Elizabeth Gilbert, and Elizabeth Lesser explore the beauty of forgiveness and spirituality.Paired with beautiful photographs, including many from Oprah’s private property in California where each episode of Super Soul Sunday is filmed, The Wisdom of Sundays promises to be a timeless keepsake that will help readers awaken to life’s wondrous possibilities and discover a deeper connection to the natural world around them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,25,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/34885438-unfuck-your-brain,Faith G. Harper,3.57,2591,2017.0,Unfuck Your Brain,null,376,9.99,https://www.goodreads.com/author/show/17498223.Faith_G_Harper,"Our brains do their best to help us out, but every so often they can be real assholes--having melt downs, getting addicted to things, or shutting down completely at the worst possible moments. Your brain knows it's not good to do these things, but it can't help it sometimes--especially if it's obsessing about trauma it can't overcome. That's where this life-changing book comes in. With humor, patience, science, and lots of good-ole swearing, Dr. Faith explains what's going on in your skull, and talks you through the process of retraining your brain to respond appropriately to the non-emergencies of everyday life, and to deal effectively with old, or newly acquired, traumas (particularly post-traumatic stress disorder).",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,12,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/31868165-captivate,Vanessa Van Edwards,4.16,3203,2017.0,Captivate,9780399564482,370,,https://www.goodreads.com/author/show/6947464.Vanessa_Van_Edwards,"Do you feel awkward at networking events? Do you wonder what your date really thinks of you? Do you wish you could decode people? You need to learn the science of people. As a human behavior hacker, Vanessa Van Edwards created a research lab to study the hidden forces that drive us. And she’s cracked the code. In Captivate, she shares shortcuts, systems, and secrets for taking charge of your interactions at work, at home, and in any social situation. These aren’t the people skills you learned in school. This is the first comprehensive, science backed, real life manual on how to captivate anyone—and a completely new approach to building connections. Just like knowing the formulas to use in a chemistry lab, or the right programming language to build an app, Captivate provides simple ways to solve people problems. You’ll learn, for example… · How to work a room: Every party, networking event, and social situation has a predictable map. Discover the sweet spot for making the most connections.· How to read faces: It’s easier than you think to speed-read facial expressions and use them to predict people’s emotions.· How to talk to anyone: Every conversation can be memorable—once you learn how certain words generate the pleasure hormone dopamine in listeners.When you understand the laws of human behavior, your influence, impact, and income will increase significantly. What’s more, you will improve your interpersonal intelligence, make a killer first impression, and build rapport quickly and authentically in any situation—negotiations, interviews, parties, and pitches. You’ll never interact the same way again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,20,0,0,0,0,0,0,10,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/25893534-brave-enough,Cheryl Strayed,3.91,8772,2015.0,Brave Enough,9780345810878,869,4.99,https://www.goodreads.com/author/show/155717.Cheryl_Strayed,"From the best-selling author of Wild, a collection of quotes--drawn from the wide range of her writings--that capture her wisdom, courage, and outspoken humor, presented in a gift-sized package that's as irresistible to give as it is to receive. Around the world, thousands of people have found inspiration in the words of Cheryl Strayed, who in her three prior books and in her Dear Sugar columns has shared the twists and trials of her remarkable life. Her honesty, spirit, and ample supply of tough love have enabled many of us, even in the darkest hours, to somehow put one foot in front of the other--and be brave enough.This book gathers, each on a single page, more than 100 of Strayed's indelible quotes and thoughts--""mini instruction manuals for the soul"" that urge us toward the incredible capacity for love, compassion, forgiveness, and endurance that is within us all.Be brave enough to break your own heart.You can't ride to the fair unless you get on the pony.Keep walking.Acceptance is a small, quiet room.Romantic love is not a competitive sport.Forward is the direction of real life.Ask yourself: ""What is the best I can do?"" And then do that.",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/24796533-things-no-one-will-tell-fat-girls,Jes Baker,4.06,3426,2015.0,Things No One Will Tell Fat Girls,9781580055826,501,9.99,https://www.goodreads.com/author/show/13437130.Jes_Baker,"THIS IS JES BAKER'S BODY-LOVE PARTY, AND YOU'RE INVITED. Among the many Things No One Will Tell Fat Girls that you don't want to miss:1. It's Possible to Love Your Body (Today. Now.)2. You Can Train Your Brain to Play Nice3. Your Weight Is Not a Reflection Of Your Worth4. Changing Your Tumblr Feed Will Change Your Life5. Salad Will Not Get You to Heaven6. Cheesecake Will Not Send You to HellWith her trademark wit, honesty, and rallying spirit, veteran blogger and advocate Jes Baker makes the case for embracing a body-positive worldview, changing perceptions about weight, and making mental wellness a priority. Alongside notable guest essayists, Baker calls on all people to reject fat prejudice, fight body-shaming at the hands of marketing and media, and join the life-changing movement with one step: change the world by loving your body. If you're a person with a body, this book is for you.",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,10,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/23462640-the-achievement-habit,Bernard Roth,3.65,3002,2015.0,The Achievement Habit,9780062356109,338,11.99,https://www.goodreads.com/author/show/6279463.Bernard_Roth,"The co-founder of the Stanford d.School introduces the power of design thinking to help you achieve goals you never thought possible.Achievement can be learned. It’s a muscle, and once you learn how to flex it, you’ll be able to meet life’s challenges and fulfill your goals, Bernard Roth, Academic Director at the Stanford d.school contends.In The Achievement Habit, Roth applies the remarkable insights that stem from design thinking—previously used to solve large scale projects—to help us realize the power for positive change we all have within us. Roth leads us through a series of discussions, stories, recommendations, and exercises designed to help us create a different experience in our lives. He shares invaluable insights we can use to gain confidence to do what we’ve always wanted and overcome obstacles that hamper us from reaching our potential, including:Don’t try—DO; Excuses are self-defeating; Believe you are a doer and achiever and you’ll become one; Build resiliency by reinforcing what you do rather than what you accomplish; Learn to ignore distractions that prevent you from achieving your goals; Become open to learning from your own experience and from those around you; And more.The brain is complex and is always working with our egos to sabotage our best intentions. But we can be mindful; we can create habits that make our lives better. Thoughtful and powerful The Achievement Habit shows you how.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
/book/show/16098910-letting-go,David R. Hawkins,4.15,6034,2012.0,Letting Go,9781933885988,559,9.99,https://www.goodreads.com/author/show/11784.David_R_Hawkins,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,30,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
/book/show/17607.All_About_Love,Bell Hooks,4.04,16660,1999.0,All About Love,9780688168445,1731,7.49,https://www.goodreads.com/author/show/10697.Bell_Hooks,"All About Love offers radical new ways to think about love by showing its interconnectedness in our private and public lives. In eleven concise chapters, hooks explains how our everyday notions of what it means to give and receive love often fail us, and how these ideals are established in early childhood. She offers a rethinking of self-love (without narcissism) that will bring peace and compassion to our personal and professional lives, and asserts the place of love to end struggles between individuals, in communities, and among societies. Moving from the cultural to the intimate, hooks notes the ties between love and loss and challenges the prevailing notion that romantic love is the most important love of all.Visionary and original, hooks shows how love heals the wounds we bear as individuals and as a nation, for it is the cornerstone of compassion and forgiveness and holds the power to overcome shame.For readers who have found ongoing delight and wisdom in bell hooks's life and work, and for those who are just now discovering her, All About Love is essential reading and a brilliant book that will change how we think about love, our culture-and one another.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,57,0,0,0,0,0,0,0,0,87,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
/book/show/2571146-taking-the-leap,Pema Ch\xc3\xb6dr\xc3\xb6n,4.22,6123,2009.0,Taking the Leap,9781590306345,429,,https://www.goodreads.com/author/show/8052.Pema_Ch_dr_n,"Best-seller Pema Chödrön draws on the Buddhist concept of shenpa to help us see how certain habits of mind tend to “hook” us and get us stuck in states of anger, blame, self-hatred, and addiction. The good news is that once we start to recognize these patterns, they instantly begin to lose their hold on us and we can begin to change our lives for the better.“This path entails uncovering three basic human qualities,” explains Pema. “They are natural intelligence, natural warmth, and natural openness. Everyone, everywhere, all over the globe, has these qualities and can call on them to help themselves and others.”This book gives us the insights and practices we can immediately put to use in our lives to awaken these essential qualities. In her friendly and encouraging style, Pema Chödrön helps us take a bold leap toward a new way of living—one that will bring about positive transformation for ourselves and for our troubled world.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,14,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,24,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/24611964-superbetter,Jane McGonigal,3.97,1824,2015.0,SuperBetter,9781611764321,236,14.99,https://www.goodreads.com/author/show/3406317.Jane_McGonigal,"In 2009, game designer and author Jane McGonigal suffered a severe concussion that wouldn’t heal. Unable to think clearly, or work, or even get out of bed, she became anxious and depressed, even suicidal—a common symptom for concussion sufferers. But rather than let herself sink further, she decided to get better by doing what she does best: she turned her recovery process into a game. What started as a simple motivational exercise became a set of rules she shared on her blog. These rules became a digital game, then an online portal and a major research study with the National Institutes of Health. Today more than 400,000 people have played SuperBetter to get happier and healthier.But the ideas behind SuperBetter are much bigger than just one game. In this book, McGonigal reveals a decade’s worth of scientific research into the ways all games change how we respond to stress, challenge, and pain. She explains how we can cultivate new powers of recovery and resilience in everyday life simply by adopting a gameful mind-set. Being gameful means bringing the same psychological strengths we naturally display when we play games—such as optimism, creativity, courage, and determination—to real-world situations.McGonigal explores the best ways to harness these gameful skills in the real world not only to experience “posttraumatic growth,” but also to tackle positive life goals, achieving what she calls “postecstatic growth.” To show how, she shares stories and data from players who have followed the SuperBetter rules to get stronger, happier, and braver in the face of depression, anxiety, illness, and injury, as well as to achieve major goals like losing weight, running a marathon, or finding a new job.The SuperBetter method contains seven rules for activating gameful strengths in everyday life, distilled from McGonigal’s own pioneering work and that of others. SuperBetter the book turns these rules into playful challenges anyone can undertake while reading in a series of quests that explain the science behind the benefits. Playing by the seven rules begins to yield life-changing benefits in a matter of days, and eventually they become an ingrained skill set.Read by the author.Description:	12 audio discs (14 1/2 hr.) : digital",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,29,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
